INFORMACIÓN GENERAL ESTACIONES,,,,,,,,,NORMAL CLIMATOLÓGICA ESTÁNDAR DE No DE DÍAS CON LLUVIA ≥ 1 mm PARA EL PERIODO 1991-2020,,,,,,,,,,,,,  Cumplen la directriz No 1203 del 2017 de la OMM,
CODIGO,CATEGORIA,ESTACIÓN,MUNICIPIO,DEPARTAMENTO,AO,ALTITUD (m),LONGITUD,LATITUD,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC,ANUAL, Número de meses,% de cumplimiento
23010020,PM,El Edén ,Fresno,Tolima,10,1670,"-75,05","5,15","13,9","14,3","18,7","19,9","17,4","9,0","8,2","8,6","15,0","19,3","20,0","17,1","181,6",341,"94,7%"
21185030,CP,Guamo,Guamo,Tolima,10,332,"-74,98","4,01","5,7","7,2","11,0","12,5","11,5","6,8","4,9","3,9","7,3","11,5","11,6","8,4","102,3",346,"96,1%"
21180160,PM,Suárez,Guamo,Tolima,10,319,"-74,84","4,06","4,4","5,3","7,3","9,7","8,9","4,7","2,9","2,3","5,3","7,8","7,8","5,1","71,5",360,"100,0%"
23010080,PM,Idema-Honda,Honda,Tolima,10,2508,"-74,75","5,20","4,2","4,4","6,6","9,4","9,3","4,1","3,6","4,7","7,2","10,8","10,4","5,9","80,5",346,"96,1%"
21245040,SS,Aeropuerto Perales,Ibagué,Tolima,10,943,"-75,14","4,42","8,8","9,9","13,3","15,5","14,9","8,5","6,9","5,7","10,3","14,4","14,1","11,1","133,5",350,"97,2%"
21210200,PM,Buenos Aires,Ibagué,Tolima,10,728,"-75,07","4,34","4,2","5,6","8,4","10,1","9,8","5,9","3,6","3,7","6,9","9,7","8,4","5,6","81,9",359,"99,7%"
21220050,PM,El Aceituno ,Ibagué,Tolima,10,680,"-75,05","4,35","3,8","4,6","6,9","8,6","8,2","4,8","3,4","3,2","5,4","7,9","6,6","4,2","67,7",348,"96,7%"
21210220,PG,El Palmar,Ibagué,Tolima,10,2200,"-75,33","4,58","8,4","10,1","14,8","19,0","19,1","15,7","16,0","13,8","15,4","18,2","16,9","11,6","178,8",350,"97,2%"
21210110,PG,El Placer,Ibagué,Tolima,10,2170,"-75,28","4,52","11,5","12,1","17,0","17,9","17,1","14,0","13,1","11,2","13,7","17,6","18,1","12,8","176,1",345,"95,8%"
21210080,PG,El Secreto ,Ibagué,Tolima,10,1482,"-75,29","4,49","10,7","11,2","16,4","18,0","17,9","13,4","11,4","9,5","14,0","17,5","16,8","12,6","169,4",335,"93,1%"
21210170,PM,Hacienda Palogrande,Ibagué,Tolima,10,2212,"-75,40","4,33","8,5","9,5","14,2","16,2","16,8","12,4","10,7","8,6","12,2","14,7","13,4","9,6","146,8",309,"85,8%"
21245010,CO,Hato Perales Opia,Ibagué,Tolima,10,826,"-75,20","4,43","6,3","7,5","10,8","12,5","13,0","7,0","5,5","4,9","8,4","11,6","10,7","7,3","105,6",355,"98,6%"
21210120,PG,La Esmeralda,Ibagué,Tolima,10,1965,"-75,24","4,49","11,5","12,2","16,3","16,6","14,7","11,0","9,0","8,7","11,7","15,4","16,6","12,1","155,8",330,"91,7%"
21210020,PG,Las Juntas ,Ibagué,Tolima,10,1765,"-75,32","4,56","8,5","10,2","15,2","18,3","18,9","14,9","14,7","12,0","15,2","18,3","16,3","12,0","174,6",348,"96,7%"
21210030,PG,Pastales,Ibagué,Tolima,10,1602,"-75,30","4,51","7,1","8,5","15,8","16,5","17,0","11,6","9,8","8,8","11,8","15,0","13,7","9,5","145,2",316,"87,8%"
21240030,PM,San Juan de China,Ibagué,Tolima,10,1980,"-75,08","4,54","7,5","9,1","11,7","13,1","12,2","6,7","5,2","5,0","8,9","12,7","12,0","8,6","112,7",359,"99,7%"
21210180,PG,Toche,Ibagué,Tolima,10,1991,"-75,41","4,52","8,2","10,7","15,5","18,1","19,9","16,6","14,8","11,6","14,6","18,0","16,5","12,2","176,5",347,"96,4%"
21250070,PM,La Sierra ,Lérida,Tolima,10,472,"-74,94","4,80","4,9","5,6","8,1","11,1","11,8","5,8","4,9","5,3","7,7","9,9","8,0","5,8","88,8",341,"94,7%"
21250500,PM,Líbano,Líbano,Tolima,10,1649,"-75,08","4,92","11,2","12,6","16,3","16,8","17,1","10,1","8,9","9,5","13,4","17,5","17,1","13,2","163,6",345,"95,8%"
23025040,CO,Albania,Mariquita,Tolima,10,788,"-74,91","5,30","12,3","11,7","15,2","16,5","15,8","9,8","8,1","9,8","13,9","18,9","20,0","16,3","168,4",359,"99,7%"
21190410,PM,Hacienda La Granja,Melgar,Tolima,10,1104,"-74,59","4,16","7,2","8,7","11,5","12,3","12,5","9,5","6,9","5,6","7,3","12,3","14,0","8,5","116,1",329,"91,4%"
21250050,PM,Alto del Oso,Murillo,Tolima,10,3150,"-75,25","4,85","7,0","9,2","15,0","17,2","18,3","14,6","12,2","9,9","12,4","14,6","14,9","10,8","156,0",320,"88,9%"
21255170,CP,Murillo - AUT ,Murillo,Tolima,10,2978,"-75,17","4,87","9,3","10,5","14,7","16,8","17,1","11,3","9,8","8,9","12,1","15,5","15,6","11,5","152,9",357,"99,2%"
21250480,PM,Santa Bárbara ,Murillo,Tolima,10,3371,"-75,22","4,91","9,5","10,2","14,9","19,3","17,8","12,4","10,5","8,2","12,9","16,8","17,3","11,4","161,1",340,"94,4%"
21135030,CP,Anchique,Natagaima,Tolima,4,415,"-75,11","3,57","6,4","7,3","11,1","10,1","9,1","4,3","3,9","2,7","4,8","10,1","13,4","10,6","93,8",351,"97,5%"
21130180,PM,Hacienda Altamira DC,Natagaima,Tolima,4,500,"-75,15","3,45","5,5","7,3","9,9","9,5","8,4","5,0","4,2","3,2","4,7","9,7","12,9","9,0","89,3",360,"100,0%"
21150030,PM,Tinajas,Natagaima,Tolima,4,290,"-75,06","3,57","4,7","5,3","6,9","6,3","6,0","2,4","2,2","1,7","3,0","7,0","9,4","7,3","62,3",357,"99,2%"
22060090,PM,Olaya Herrera,Ortega,Tolima,10,450,"-75,33","3,82","6,3","5,9","9,8","10,2","9,2","4,3","3,1","2,7","5,0","10,7","12,7","10,4","90,3",335,"93,1%"
22060070,PM,Ortega,Ortega,Tolima,10,388,"-75,22","3,94","6,8","7,9","11,5","12,3","11,0","5,3","4,2","3,3","6,7","11,8","13,3","10,5","104,7",346,"96,1%"
21220040,PG,Piedras  ,Piedras,Tolima,10,497,"-74,88","4,54","3,9","4,9","7,9","10,8","10,1","5,2","4,0","4,1","7,5","8,9","7,9","4,6","79,8",356,"98,9%"
22020030,PM,Gaitania,Planadas,Tolima,10,1476,"-75,67","3,09","11,9","12,4","17,7","19,8","19,8","14,2","11,6","7,8","10,1","17,2","19,6","15,8","177,9",341,"94,7%"
22020020,PM,Pena Rica,Planadas,Tolima,10,1793,"-75,76","3,05","11,0","11,2","16,1","17,7","17,6","15,7","13,1","10,9","10,9","16,1","17,2","13,8","171,2",321,"89,2%"
22020060,PM,Rioclaro,Planadas,Tolima,10,2326,"-75,64","3,05","13,6","13,3","20,8","19,9","20,7","15,2","13,7","10,1","11,2","18,2","21,4","18,2","196,5",310,"86,1%"
21160040,PM,Aco,Prado,Tolima,10,378,"-74,81","3,75","8,9","9,9","14,1","13,8","13,8","8,9","6,0","4,8","7,4","13,7","16,1","11,6","129,1",359,"99,7%"
21160080,PM,Boquerón,Prado,Tolima,10,337,"-74,90","3,75","6,6","8,0","10,4","11,0","10,5","5,7","3,8","2,4","5,0","10,1","13,6","9,5","96,6",354,"98,3%"
21160170,PM,El Fique ,Prado,Tolima,10,140,"-74,79","3,71","9,8","10,7","15,5","16,1","15,7","9,9","7,3","5,0","7,6","14,6","18,3","13,2","143,6",357,"99,2%"
21160050,PM,Hacienda Pinalito ,Prado,Tolima,10,827,"-74,84","3,67","9,0","9,9","15,0","14,3","14,3","9,0","6,9","4,5","6,6","14,3","16,9","13,0","133,7",359,"99,7%"
21165010,CO,Pst de Monta,Prado,Tolima,10,321,"-74,92","3,79","7,9","8,9","11,6","12,9","11,5","6,9","5,2","3,8","7,0","12,3","14,2","11,1","113,3",352,"97,8%"
21165030,PM,Lozanía,Purificación,Tolima,10,394,"-74,77","3,90","7,3","8,8","12,3","14,0","13,0","8,7","6,7","5,0","7,7","12,8","13,6","10,5","120,3",332,"92,2%"
21130010,PM,Purificación,Purificación,Tolima,10,305,"-74,94","3,85","7,1","8,4","11,2","12,7","11,7","6,5","4,9","4,2","6,9","12,1","12,9","9,7","108,4",357,"99,2%"
22010070,PM,Gaitán,Rioblanco,Tolima,10,1568,"-75,74","3,58","13,4","14,4","19,6","20,9","19,6","14,9","13,7","9,8","14,3","20,0","23,6","17,9","201,9",308,"85,6%"
22010010,PM,Herrera,Rioblanco,Tolima,10,1620,"-75,82","3,29","8,1","9,8","13,9","14,8","16,7","14,6","13,4","9,3","9,6","12,9","13,2","10,0","146,3",353,"98,1%"
22015020,CO,Relator,Rioblanco,Tolima,10,1160,"-75,63","3,53","14,4","13,8","17,2","16,6","15,3","10,0","8,3","7,0","10,4","16,6","19,8","16,6","166,0",356,"98,9%"
22070010,PM,Roncesvalles,Roncesvalles,Tolima,10,2581,"-75,61","4,01","10,6","11,3","17,1","19,6","21,9","16,9","16,1","13,1","14,5","17,9","17,1","13,9","189,9",358,"99,4%"
22070030,PM,Santa Helena,Roncesvalles,Tolima,10,2606,"-75,50","4,12","7,8","7,5","10,8","12,3","13,1","9,4","9,7","7,4","7,5","11,3","13,0","9,3","119,2",349,"96,9%"
22075030,CO,Riomanso,Rovira,Tolima,10,253,"-75,42","4,21","10,1","10,7","15,5","16,9","17,8","12,7","10,4","9,4","12,9","16,4","16,8","13,5","163,1",343,"95,3%"
21180040,PM,Rovira 2,Rovira,Tolima,10,848,"-75,24","4,24","8,3","9,5","12,1","12,8","12,5","7,9","5,3","4,8","8,6","12,4","13,7","9,3","117,2",350,"97,2%"
21135020,CO,Jabalcon,Saldaña,Tolima,10,425,"-75,02","3,86","6,6","8,0","10,7","12,1","10,5","5,9","4,4","3,6","6,5","10,5","12,0","8,6","99,5",348,"96,7%"
22050090,PM,Molino Murra,Saldaña,Tolima,10,324,"-75,02","3,92","6,3","7,0","9,8","12,3","10,1","5,6","4,4","3,3","6,3","11,0","11,5","9,0","96,9",355,"98,6%"
22060100,PM,Piedras de Cobre,Saldaña,Tolima,10,3594,"-75,10","3,91","4,6","6,1","8,5","10,0","8,5","3,9","3,0","2,6","5,4","8,3","9,5","7,8","78,2",338,"93,9%"
22065040,CP,San Antonio Quinta,San Antonio,Tolima,10,1448,"-75,49","3,91","12,5","14,1","17,1","19,5","18,4","13,4","11,2","9,7","12,4","18,0","18,1","14,4","178,7",358,"99,4%"
21180120,PM,Hacienda La Lorena ,San Luis (Tolima),Tolima,10,450,"-75,11","4,03","4,7","5,1","7,3","9,8","8,6","4,2","3,2","3,1","5,3","8,1","8,8","6,5","74,6",316,"87,8%"
21210190,PG,La Resaca,San Luis (Tolima),Tolima,10,1250,"-75,15","4,27","6,5","7,4","10,4","12,4","11,9","6,6","4,6","3,5","7,1","11,1","11,4","8,3","101,2",320,"88,9%"
21240110,PM,La Bodega ,Santa Isabel,Tolima,10,2670,"-75,14","4,74","9,0","10,1","15,0","17,0","16,2","9,1","8,5","7,5","11,6","14,4","14,6","10,9","143,9",333,"92,5%"
21245140,ME,Santa Isabel,Santa Isabel,Tolima,10,2288,"-75,09","4,71","10,7","10,9","15,5","16,8","15,8","9,0","7,8","7,7","11,6","16,2","17,3","13,2","152,7",350,"97,2%"
21255110,CO,Santa Isabel,Santa Isabel,Tolima,10,2817,"-75,13","4,70","9,2","10,4","15,4","17,6","17,0","9,6","9,2","8,4","11,7","16,3","15,7","11,4","151,8",328,"91,1%"
21170030,PM,Hacienda La Maporita  DC ,Suárez (Tolima),Tolima,10,311,"-74,86","3,95","6,3","7,5","10,2","12,0","11,6","6,1","4,0","3,7","6,4","10,8","12,5","8,9","99,9",360,"100,0%"
21170020,PM,Las Dos Aguas ,Suárez (Tolima),Tolima,10,3394,"-74,78","4,26","4,6","5,1","8,5","10,8","9,9","5,9","3,3","3,0","6,6","9,1","8,4","5,6","80,8",358,"99,4%"
21170040,PM,Las Mesas,Suárez (Tolima),Tolima,10,849,"-74,82","3,91","8,7","9,8","12,9","15,0","14,1","7,8","5,6","4,6","7,0","13,7","16,2","11,1","126,4",360,"100,0%"
21180210,PM,Valle de San Juan,Valle De San Juan,Tolima,10,582,"-75,11","4,19","4,9","5,5","8,3","10,3","9,0","5,3","3,6","3,0","6,2","9,6","8,2","6,2","80,1",323,"89,7%"
21185080,CO,Valle de San Juan,Valle De San Juan,Tolima,10,591,"-75,10","4,22","7,6","7,6","12,3","14,4","12,4","8,0","5,2","4,4","8,5","12,2","12,1","9,0","113,8",340,"94,4%"
21250100,PM,La Estrella,Venadillo,Tolima,10,331,"-74,90","4,76","4,6","5,4","7,4","9,9","10,2","5,2","4,1","4,5","6,6","8,6","7,1","4,0","77,6",344,"95,6%"
21250460,PM,Venadillo,Venadillo,Tolima,10,430,"-74,92","4,66","3,6","4,2","6,2","9,5","9,0","4,7","4,1","4,0","6,3","7,6","6,2","3,9","69,4",347,"96,4%"
21255120,CO,Villahermosa,Villahermosa,Tolima,10,2069,"-75,12","5,03","13,1","14,4","18,0","18,6","18,4","11,4","9,2","10,4","14,6","18,4","19,5","15,6","181,5",353,"98,1%"
21160200,PM,Conc L Bustamante,Villarrica,Tolima,10,1613,"-74,57","3,89","12,6","14,3","19,6","21,5","22,8","18,0","17,2","13,8","15,7","20,7","21,1","16,5","213,7",348,"96,7%"
21160180,PM,Puerto Lleras,Villarrica,Tolima,10,1209,"-74,69","3,84","12,3","12,6","17,1","18,4","19,8","16,9","13,9","11,2","12,6","18,1","20,2","14,9","188,0",353,"98,1%"
21160070,PM,Villarrica,Villarrica,Tolima,10,136,"-74,61","3,93","10,2","11,2","15,1","16,7","17,1","12,8","10,2","9,3","11,3","17,2","17,6","12,2","160,8",356,"98,9%"
26120150,PM,Alcalá,Alcalá,Valle del Cauca,9,1261,"-75,79","4,68","7,3","8,3","11,1","12,4","13,0","9,4","7,6","6,9","10,2","13,4","13,8","8,6","122,0",355,"98,6%"
26100700,PM,Pardo,Andalucía,Valle del Cauca,9,1314,"-76,10","4,09","8,1","7,9","12,7","13,2","13,5","10,0","7,0","7,3","10,7","14,4","13,9","9,8","128,5",329,"91,4%"
26110150,PM,La Inmaculada ,Ansermanuevo,Valle del Cauca,9,960,"-75,99","4,79","7,0","7,0","10,3","12,3","12,7","9,2","7,4","7,0","10,3","12,8","13,3","9,8","119,2",309,"85,8%"
26110040,PM,Bolívar,Bolívar (Valle del cauca),Valle del Cauca,9,972,"-76,19","4,34","4,8","5,2","8,4","10,8","10,1","7,0","5,6","5,8","7,9","10,7","10,4","6,7","93,1",352,"97,8%"
54030020,PM,Naranjal,Bolívar (Valle del cauca),Valle del Cauca,9,1179,"-76,35","4,36","4,8","5,8","8,9","10,7","10,8","7,0","5,6","5,9","8,3","11,4","12,2","7,2","98,7",346,"96,1%"
53115010,PM,Aeropuerto Buenaventura,Buenaventura,Valle del Cauca,9,28,"-76,99","3,82","20,4","16,6","19,7","21,7","23,6","24,6","26,8","26,3","26,2","25,7","23,9","23,3","278,8",341,"94,7%"
54070030,PM,Malaguita,Buenaventura,Valle del Cauca,9,13,"-77,21","4,17","20,2","16,3","18,5","19,9","24,4","22,6","24,7","25,0","25,0","24,8","23,2","22,9","267,4",336,"93,3%"
53090030,PM,Silva,Buenaventura,Valle del Cauca,9,31,"-77,21","3,48","13,9","12,2","12,6","15,3","20,4","18,4","20,1","21,4","22,3","23,0","20,0","17,4","217,0",334,"92,8%"
26100690,CP,El Placer,Buga,Valle del Cauca,9,2132,"-76,10","3,88","11,7","10,7","15,5","16,8","16,2","10,8","8,0","6,3","9,9","17,4","18,9","14,2","156,5",352,"97,8%"
26100770,PM,Ceilan,Bugalagrande,Valle del Cauca,9,1382,"-76,04","4,11","9,1","9,7","12,6","14,6","12,9","9,5","7,6","6,6","9,8","15,4","15,5","11,1","134,4",352,"97,8%"
26100410,PM,Galicia,Bugalagrande,Valle del Cauca,9,1191,"-76,06","4,17","6,9","7,9","12,4","12,8","11,7","8,1","6,4","5,7","9,2","13,1","14,2","9,1","117,6",344,"95,6%"
26100070,PM,Hacienda Lucerna ,Bugalagrande,Valle del Cauca,9,964,"-76,15","4,22","4,5","5,2","7,9","10,0","8,7","6,2","5,1","4,4","6,3","9,5","9,2","6,6","83,5",356,"98,9%"
26105150,CO,San Marcos,Bugalagrande,Valle del Cauca,9,1011,"-76,03","4,24","7,3","8,3","12,7","13,8","13,5","9,6","8,1","6,2","9,2","13,9","14,0","10,7","127,3",314,"87,2%"
26120120,PM,La Camelía ,Caicedonia,Valle del Cauca,9,1240,"-75,83","4,33","8,7","8,6","13,7","15,0","13,5","8,8","7,2","6,3","9,6","15,3","15,8","11,5","133,9",353,"98,1%"
26080310,PG,Ideam Sede Cali,Cali,Valle del Cauca,9,983,"-76,52","3,48","7,6","7,6","10,7","13,3","11,9","8,3","4,8","5,4","8,1","12,3","11,8","9,6","111,2",288,"80,0%"
26080280,PM,Pichinde,Cali,Valle del Cauca,9,1637,"-76,60","3,44","9,6","9,2","13,7","16,2","16,1","9,7","7,9","5,9","9,5","13,8","13,9","11,3","136,8",359,"99,7%"
26055120,CP,Universidad del Valle  - AUT ,Cali,Valle del Cauca,9,996,"-76,53","3,38","8,9","9,3","12,7","14,8","12,9","8,5","6,1","5,5","8,9","12,7","14,0","10,3","124,7",335,"93,1%"
26060020,PM,Cabuyal,Candelaria (Valle del cauca),Valle del Cauca,9,1003,"-76,35","3,32","5,9","5,4","9,2","10,9","9,2","5,1","4,1","4,0","6,1","9,4","10,2","7,9","87,5",358,"99,4%"
26100830,PM,Palmasola,Cartago,Valle del Cauca,9,940,"-75,96","4,69","7,4","8,3","12,4","13,1","13,6","9,0","9,1","8,5","10,8","13,8","13,4","9,5","129,0",352,"97,8%"
53110030,PM,Providencia,Dagua,Valle del Cauca,9,1601,"-76,72","3,63","19,8","16,7","19,8","24,0","26,1","24,0","20,6","19,1","22,1","25,6","25,5","22,6","265,8",348,"96,7%"
53100040,PM,Queremal,Dagua,Valle del Cauca,9,1523,"-76,71","3,53","10,2","9,7","12,2","14,2","14,7","11,9","10,4","9,9","11,7","15,3","14,1","11,8","146,0",353,"98,1%"
26110120,PM,Villa Nueva,El Águila,Valle del Cauca,9,1341,"-76,04","4,97","11,4","11,4","15,5","17,3","17,5","12,2","11,1","10,2","12,3","17,9","20,4","15,0","172,2",356,"98,9%"
26090460,PM,El Paraiso ,El Cerrito,Valle del Cauca,9,1305,"-76,20","3,65","8,7","9,4","11,7","12,5","10,5","6,0","3,5","3,8","6,7","13,3","15,2","11,3","112,7",349,"96,9%"
54030030,PM,Lituania,El Dovio,Valle del Cauca,9,1196,"-76,35","4,50","10,6","9,0","10,3","12,5","12,6","11,1","9,3","8,9","12,3","17,4","17,9","13,2","145,2",319,"88,6%"
26095320,AM,El Vinculo - AUT ,Florida,Valle del Cauca,9,980,"-76,30","3,36","8,2","8,9","12,8","14,0","13,5","10,0","7,1","7,8","11,2","14,0","12,8","10,4","130,6",305,"84,7%"
26070760,PM,Florida,Florida,Valle del Cauca,9,1059,"-76,24","3,33","11,7","10,7","15,1","16,5","14,0","10,3","7,7","6,1","10,4","16,0","17,8","13,9","150,2",360,"100,0%"
26090060,PM,Las Juntas ,Ginebra,Valle del Cauca,9,1826,"-76,17","3,77","11,6","11,6","15,3","15,8","13,1","8,4","6,8","6,1","9,8","16,4","19,1","15,1","149,1",358,"99,4%"
26090630,PM,Guacarí,Guacarí,Valle del Cauca,9,990,"-76,33","3,77","5,4","6,3","8,3","9,6","8,9","5,5","4,5","4,2","6,8","9,3","9,4","6,1","84,2",357,"99,2%"
53110040,PM,Aguaclara,La Cumbre,Valle del Cauca,9,1503,"-76,54","3,68","5,9","5,4","8,2","11,3","10,7","6,1","6,1","5,6","7,8","11,0","10,9","7,5","96,6",303,"84,2%"
53110100,PM,La Cumbre,La Cumbre,Valle del Cauca,9,1628,"-76,57","3,65","5,8","5,9","9,0","11,8","11,2","7,3","5,8","5,0","7,6","11,3","11,9","7,1","99,7",338,"93,9%"
26110290,PM,La Arboleda ,La Unión (Valle del cauca),Valle del Cauca,9,959,"-76,09","4,53","5,9","6,8","10,5","13,3","12,5","8,0","7,4","7,4","10,6","12,5","12,6","8,9","116,3",344,"95,6%"
26100740,PM,San Pedro,La Victoria (Valle del cauca),Valle del Cauca,9,949,"-76,04","4,52","6,2","7,2","10,5","13,1","12,5","9,3","8,0","7,4","9,7","12,9","12,5","8,1","117,5",354,"98,3%"
26100300,PM,Obando,Obando,Valle del Cauca,9,986,"-75,97","4,59","7,2","9,1","11,7","13,4","13,2","9,3","8,6","8,4","10,7","13,3","12,4","8,8","126,0",355,"98,6%"
26075040,SP,Aeropuerto Alfonso Bonilla,Palmira,Valle del Cauca,9,970,"-76,39","3,54","5,7","6,4","10,0","12,1","11,0","6,3","5,0","4,5","6,8","11,0","10,8","7,9","97,5",336,"93,3%"
26070170,PM,Esperanza Pradera,Palmira,Valle del Cauca,9,1055,"-76,21","3,53","5,1","5,0","7,6","8,2","6,4","3,5","2,1","2,8","4,5","8,0","8,3","5,9","67,4",354,"98,3%"
26070110,PM,La Zapata,Palmira,Valle del Cauca,9,1119,"-76,21","3,53","6,4","7,0","9,6","10,9","8,5","5,7","3,9","4,1","7,3","11,0","12,3","9,1","95,8",315,"87,5%"
26075010,AM,Palmira Ica,Palmira,Valle del Cauca,9,1018,"-76,31","3,51","6,8","7,7","10,7","12,4","12,1","7,1","5,3","4,6","7,5","10,7","11,7","8,9","105,6",345,"95,8%"
26115080,ME,Candelaria,Roldanillo,Valle del Cauca,9,945,"-76,08","4,48","5,9","7,5","10,9","13,4","12,5","9,5","7,9","7,4","10,6","12,9","12,9","9,0","120,3",346,"96,1%"
26110230,PG,Isugu,Roldanillo,Valle del Cauca,9,933,"-76,10","4,42","5,6","6,7","10,4","13,2","12,6","8,8","8,3","7,7","10,0","13,1","12,7","8,0","117,0",351,"97,5%"
26125130,CO,Cumbarco,Sevilla,Valle del Cauca,9,1749,"-75,83","4,19","12,1","12,6","18,1","20,2","19,6","13,7","9,8","9,3","14,5","20,9","20,4","15,6","186,7",345,"95,8%"
26110300,PM,Ceros,Toro,Valle del Cauca,9,940,"-76,03","4,62","5,2","6,7","10,0","12,3","11,8","7,9","7,4","7,1","9,3","11,8","10,3","6,9","106,7",355,"98,6%"
26110160,PM,San Francisco,Toro,Valle del Cauca,9,974,"-76,04","4,68","6,2","6,7","10,6","12,8","11,6","8,4","7,9","7,3","9,9","11,7","11,1","7,5","111,6",355,"98,6%"
26105140,CO,Barragán,Tuluá,Valle del Cauca,9,2902,"-75,89","4,03","9,4","8,9","13,5","14,3","13,5","10,1","8,4","6,9","8,0","14,5","17,5","12,5","137,6",342,"95,0%"
26105230,CO,Mateguadua,Tuluá,Valle del Cauca,9,1119,"-76,17","4,03","8,6","8,9","12,9","14,5","12,6","9,4","7,3","6,8","10,0","14,2","14,3","9,8","129,4",323,"89,7%"
26100350,PM,Puerto Frazadas,Tuluá,Valle del Cauca,9,1657,"-75,99","4,05","11,2","10,3","14,5","14,9","13,9","9,9","6,9","6,0","10,0","16,5","16,9","12,9","143,8",349,"96,9%"
54030010,PM,Patumac,Versalles,Valle del Cauca,9,1689,"-76,20","4,57","9,9","9,5","13,6","17,1","16,1","11,9","9,5","9,7","13,8","17,8","17,4","13,0","159,2",355,"98,6%"
26080070,PM,Vijes,Vijes,Valle del Cauca,9,974,"-76,43","3,70","5,5","6,1","9,6","11,4","10,3","6,9","5,4","4,4","7,2","11,5","11,3","8,2","98,0",359,"99,7%"
26080290,PM,Mediacanoa-Alertas,Yotoco,Valle del Cauca,9,962,"-76,35","3,89","4,8","6,0","8,4","9,9","8,9","5,7","4,6","4,5","6,9","9,6","9,2","6,4","84,7",357,"99,2%"
26120130,PM,Corozal,Zarzal,Valle del Cauca,9,1178,"-75,92","4,40","6,7","7,0","10,3","11,0","10,1","7,3","5,6","5,5","9,0","11,6","11,6","7,6","103,2",347,"96,4%"
26120180,PM,El Alambrado -Alerta,Zarzal,Valle del Cauca,9,1071,"-75,88","4,41","8,4","9,0","12,0","14,4","13,0","8,7","7,6","7,2","9,7","14,2","14,9","9,5","128,7",330,"91,7%"
26105110,CO,Ingenio Riopaila,Zarzal,Valle del Cauca,9,954,"-76,08","4,32","7,2","7,7","12,4","15,0","15,1","11,0","9,6","8,3","11,0","15,2","14,4","9,8","136,8",327,"90,8%"
26100780,PM,Zarzal,Zarzal,Valle del Cauca,9,953,"-76,07","4,38","5,4","6,7","10,6","12,7","11,7","8,9","8,1","7,6","9,7","12,0","11,7","7,6","112,6",351,"97,5%"
42040010,PM,Yuruparí,Carurú,Vaupes,3,200,"-71,04","0,87","12,7","14,3","18,3","20,8","23,0","23,4","22,7","19,0","17,2","17,7","16,7","15,1","220,9",339,"94,2%"
42060010,PM,Los Cerros ,Mitú,Vaupes,3,195,"-70,78","0,91","14,1","13,2","17,8","21,1","23,8","23,2","22,2","20,6","16,4","17,0","17,3","16,7","223,3",333,"92,5%"
42050020,PM,Mandi,Mitú,Vaupes,3,190,"-70,73","1,10","11,0","11,3","15,8","20,1","22,0","20,7","20,6","17,0","14,3","14,4","14,9","12,9","195,1",354,"98,3%"
42070020,PM,Pituna,Mitú,Vaupes,3,185,"-70,29","1,31","11,7","11,2","16,1","17,1","18,8","18,3","18,0","15,8","13,5","14,6","13,6","15,3","184,3",338,"93,9%"
42080010,PM,Puerto Tolima,Mitú,Vaupes,3,175,"-69,91","1,20","14,6","13,1","16,7","17,4","20,9","21,2","20,2","18,1","15,4","15,1","16,5","17,0","206,2",352,"97,8%"
42080020,PM,Querari,Mitú,Vaupes,3,172,"-69,84","1,07","14,1","14,1","17,0","18,2","21,6","21,6","21,4","18,3","15,0","14,8","15,6","14,8","206,6",341,"94,7%"
42070010,PM,San António,Mitú,Vaupes,3,185,"-70,71","1,21","10,3","11,8","16,6","17,9","21,3","20,7","20,2","18,6","15,3","14,9","14,0","13,9","195,4",347,"96,4%"
42070030,PM,Villafátima,Mitú,Vaupes,3,175,"-69,91","0,99","12,9","11,6","14,7","16,4","18,7","19,3","18,5","15,5","12,6","12,0","12,9","13,8","178,8",359,"99,7%"
32200010,PM,Cejal,Cumaribo,Vichada,3,94,"-68,32","3,99","7,2","7,0","9,1","13,7","17,4","18,4","18,2","16,3","11,4","9,9","9,9","7,9","146,4",342,"95,0%"
33050020,PM,La Raya,Cumaribo,Vichada,3,90,"-69,61","4,52","4,3","4,8","7,2","12,5","16,7","17,1","17,9","15,5","13,8","13,0","11,3","8,1","142,2",319,"88,6%"
34015010,CP,Las Gaviotas ,Cumaribo,Vichada,3,171,"-70,93","4,55","2,2","3,5","8,1","16,5","21,0","21,5","21,7","18,7","16,3","15,9","13,4","7,1","165,8",354,"98,3%"
38030010,PM,Matavén,Cumaribo,Vichada,3,88,"-67,86","4,55","7,1","6,7","8,9","13,6","18,4","19,7","21,5","18,9","13,7","12,5","11,2","9,9","162,1",350,"97,2%"
38027020,LG,Puerto Nariño,Cumaribo,Vichada,3,79,"-67,83","4,96","4,1","5,6","8,5","13,3","18,4","19,0","19,5","16,3","12,8","11,9","9,8","6,8","146,1",329,"91,4%"
33060010,PM,Santa Rita,Cumaribo,Vichada,3,87,"-68,36","4,87","5,6","6,5","9,3","14,7","20,0","21,3","22,6","20,2","14,9","13,4","12,2","9,7","170,5",356,"98,9%"
